action,simp,x,y
Place waterproof,Place,0.36190536,0.40641875
Place waterproof,Place,0.62392389,0.15246044
Place waterproof,Place,0.51397386,0.39141858
Place waterproof,Place,0.42734339,-0.18523659
Place waterproof,Place,0.55556408,-0.19572982
Place waterproof,Place,0.54199635,-0.23629376
Place waterproof,Place,0.50127129,-0.34687156
Place waterproof,Place,0.43535447,-0.49324706
Place waterproof,Place,0.63282971,-0.05069479
Place waterproof,Place,0.64277609,-0.25628348
Place waterproof,Place,0.57933799,0.41958622
Place waterproof,Place,0.57170099,0.2192672
Place waterproof,Place,0.58295597,0.18832302
Place waterproof,Place,0.60473567,0.23121651
Remove BNC,Remove,0.4896714,-0.00136142
Remove BNC,Remove,0.57250277,0.08793312
Remove BNC,Remove,0.66579501,0.00270362
Remove BNC,Remove,0.65647965,-0.31583315
Remove BNC,Remove,0.57427474,-0.25241356
Remove BNC,Remove,0.48575727,-0.26733992
Remove BNC,Remove,0.56067998,-0.31227699
Remove BNC,Remove,0.66117337,0.24619755
Remove BNC,Remove,0.56960625,0.32576724
Remove BNC,Remove,0.56105981,0.11904811
Remove BNC,Remove,0.47018053,0.23596499
Remove BNC,Remove,0.45062502,-0.01790668
Remove BNC,Remove,0.48393332,-0.12402691
Remove BNC,Remove,0.4832134,0.23987174
Remove BNC,Remove,0.44596501,0.13227527
Remove BNC,Remove,0.4493042,-0.17773491
Remove BNC,Remove,0.49080827,-0.25417306
Remove BNC,Remove,0.56877757,-0.09892351
Remove BNC,Remove,0.57817793,-0.11376156
Remove BNC,Remove,0.52837671,-0.38334882
Remove BNC,Remove,0.61241849,0.1305346
Remove BNC,Remove,0.61532854,-0.02579271
Remove BNC,Remove,0.42035106,-0.32419799
Remove BNC,Remove,0.33821223,-0.41098328
Remove BNC,Remove,0.28368669,-0.51860738
Remove BNC,Remove,0.35398702,0.38046325
Remove BNC,Remove,0.46233401,-0.07888969
Remove BNC,Remove,0.54014893,-0.29362714
Remove BNC,Remove,0.42929367,-0.28477212
Remove BNC,Remove,0.57140607,0.06921006
Remove BNC,Remove,0.46409219,0.13411168
Remove BNC,Remove,0.56906325,-0.12823579
Remove BNC,Remove,0.54314324,-0.06436726
Remove BNC,Remove,0.35304635,-0.37857755
Remove BNC,Remove,0.31454364,-0.49826903
Remove BNC,Remove,0.56456743,0.14081004
Remove BNC,Remove,0.54593533,0.20691636
Remove BNC,Remove,0.59724497,0.22859581
Remove BNC,Remove,0.45099887,-0.27181803
Remove BNC,Remove,0.47385834,-0.04608265
Remove BNC,Remove,0.50980327,0.07123438
Remove BNC,Remove,0.61836977,0.26364077
Remove BNC,Remove,0.48718877,0.02571829
Remove BNC,Remove,0.51788026,-0.31439274
Remove BNC,Remove,0.54342765,0.16497007
Remove BNC,Remove,0.54773882,-0.36809062
Remove BNC,Remove,0.57280632,0.3604443
Remove BNC,Remove,0.4732061,0.11556463
Remove BNC,Remove,0.45463111,-0.17009803
Remove BNC,Remove,0.6531393,0.08858027
Remove BNC,Remove,0.63634177,0.07048482
Remove BNC,Remove,0.63660582,-0.10769352
Remove BNC,Remove,0.56215621,-0.25585768
Remove BNC,Remove,0.59443197,0.22806788
Remove BNC,Remove,0.51823637,0.20917215
Remove BNC,Remove,0.5353608,-0.43774766
Remove BNC,Remove,0.57902281,-0.15360562
Remove bolt 4,Remove,0.71892862,-0.15339031
Remove bolt 4,Remove,0.41443584,-0.13974399
Remove bolt 4,Remove,0.43911761,0.16618936
Remove bolt 4,Remove,0.43045656,-0.1545283
Remove bolt 4,Remove,0.43043289,-0.48859004
Remove bolt 4,Remove,0.73916727,-0.41131604
Remove bolt 4,Remove,0.7230883,-0.07183241
Remove bolt 4,Remove,0.43168171,0.39220156
Remove bolt 4,Remove,0.42079179,0.07963753
Remove bolt 4,Remove,0.72875096,0.09214098
Remove bolt 4,Remove,0.74074801,-0.06548673
Remove bolt 4,Remove,0.45022714,-0.02605674
Remove bolt 4,Remove,0.74185887,0.09383787
Remove bolt 4,Remove,0.60956943,-0.39663288
Remove bolt 4,Remove,0.73667872,-0.11699745
Remove bolt 4,Remove,0.53581734,0.17920763
Remove bolt 4,Remove,0.60187375,-0.11633312
Remove bolt 4,Remove,0.34700783,0.21389067
Remove bolt 4,Remove,0.45034345,0.19615293
Remove bolt 4,Remove,0.18426907,-0.42245244
Remove bolt 4,Remove,0.18380152,-0.64380144
Remove bolt 4,Remove,0.55884873,-0.48711326
Remove bolt 4,Remove,0.61982639,0.49884977
Remove bolt 4,Remove,0.64933229,0.48449201
Remove bolt 4,Remove,0.70189483,-0.19035976
Remove bolt 4,Remove,0.60738135,-0.01094154
Remove bolt 4,Remove,0.69935549,-0.36466734
Remove bolt 4,Remove,0.55152781,0.33981271
Remove bolt 4,Remove,0.7402237,0.025606
Remove bolt 4,Remove,0.73977178,0.03256677
Remove bolt 4,Remove,0.38026585,-0.30607333
Remove bolt 4,Remove,0.7575382,0.12471354
Remove bolt 4,Remove,0.50667682,-0.62271329
Remove bolt 4,Remove,0.458422,-0.24750151
Remove bolt 4,Remove,0.65057084,0.40897398
Remove bolt 4,Remove,0.42547165,-0.04824908
Remove bolt 4,Remove,0.72856877,-0.24962579
Remove bolt 4,Remove,0.663166,-0.25759855
Remove bolt 4,Remove,0.476318,-0.20334713
Remove bolt 4,Remove,0.39405657,-0.23705757
Remove bolt 4,Remove,0.57826203,-0.04702241
Remove bolt 4,Remove,0.40167233,-0.59262211
Remove bolt 4,Remove,0.7374637,0.0643143
Remove bolt 4,Remove,0.41268991,-0.44710279
Remove bolt 4,Remove,0.43130678,0.25978473
Remove bolt 4,Remove,0.45242154,0.27174786
Remove bolt 4,Remove,0.44025506,0.10652626
Remove bolt 4,Remove,0.67064339,0.01190022
Remove bolt 4,Remove,0.4360924,0.47134071
Remove bolt 4,Remove,0.42170571,-0.05171687
Remove bolt 4,Remove,0.64615549,-0.1609442
Remove bolt 4,Remove,0.31139129,-0.22983408
Remove D-SUB,Remove,0.57169717,-0.07669622
Remove D-SUB,Remove,0.50052021,0.01011621
Remove D-SUB,Remove,0.58735618,0.08493575
Remove D-SUB,Remove,0.58244878,-0.24003018
Remove D-SUB,Remove,0.50699837,-0.32710371
Remove D-SUB,Remove,0.57171002,-0.34023323
Remove D-SUB,Remove,0.64616874,-0.2361358
Remove D-SUB,Remove,0.59596673,0.29883864
Remove D-SUB,Remove,0.50964949,0.23108114
Remove D-SUB,Remove,0.64505498,0.21201589
Remove D-SUB,Remove,0.57487675,0.12409564
Remove D-SUB,Remove,0.57314698,-0.05809503
Remove D-SUB,Remove,0.46934226,-0.26022112
Remove D-SUB,Remove,0.43838706,0.15146937
Remove D-SUB,Remove,0.55338892,0.10025578
Remove D-SUB,Remove,0.52275904,-0.29153711
Remove D-SUB,Remove,0.62393842,-0.24497424
Remove D-SUB,Remove,0.5883492,0.02912533
Remove D-SUB,Remove,0.46023736,-0.1469382
Remove D-SUB,Remove,0.57506738,-0.28296245
Remove D-SUB,Remove,0.51865629,0.18218868
Remove D-SUB,Remove,0.57526014,0.07008757
Remove D-SUB,Remove,0.30093397,-0.34394343
Remove D-SUB,Remove,0.29565162,-0.49680843
Remove D-SUB,Remove,0.40013974,-0.52184054
Remove D-SUB,Remove,0.48052214,0.38984682
Remove D-SUB,Remove,0.47365314,0.40101833
Remove D-SUB,Remove,0.54285857,-0.15342581
Remove D-SUB,Remove,0.58702965,-0.16839836
Remove D-SUB,Remove,0.54465549,-0.31500297
Remove D-SUB,Remove,0.57837264,0.18035564
Remove D-SUB,Remove,0.5509548,0.06983285
Remove D-SUB,Remove,0.47583412,-0.18365323
Remove D-SUB,Remove,0.62777116,-0.01233489
Remove D-SUB,Remove,0.40265088,-0.49240091
Remove D-SUB,Remove,0.36555899,-0.4009308
Remove D-SUB,Remove,0.61413232,0.24819189
Remove D-SUB,Remove,0.48325354,0.12467527
Remove D-SUB,Remove,0.48023738,0.16442844
Remove D-SUB,Remove,0.56230121,-0.27399371
Remove D-SUB,Remove,0.53687335,-0.14131193
Remove D-SUB,Remove,0.47132344,-0.03637975
Remove D-SUB,Remove,0.50258966,0.30793701
Remove D-SUB,Remove,0.43600135,-0.0713638
Remove D-SUB,Remove,0.5690345,-0.21253192
Remove D-SUB,Remove,0.57021263,-0.19677519
Remove D-SUB,Remove,0.4713357,0.08423387
Remove D-SUB,Remove,0.50068989,-0.44223888
Remove D-SUB,Remove,0.64450272,0.42692228
Remove D-SUB,Remove,0.56856159,0.07035586
Remove D-SUB,Remove,0.42773765,-0.27578166
Remove D-SUB,Remove,0.57639709,0.15435042
Remove D-SUB,Remove,0.56967912,0.155636
Remove D-SUB,Remove,0.56870751,-0.01161102
Remove D-SUB,Remove,0.62883789,-0.14473931
Remove D-SUB,Remove,0.55289227,0.32643238
Remove D-SUB,Remove,0.45495757,0.10369744
Remove D-SUB,Remove,0.59077316,-0.34644295
Remove D-SUB,Remove,0.52095651,-0.21780953
Remove Ethernet,Remove,0.41402162,-0.13863689
Remove Ethernet,Remove,0.42085154,0.1766403
Remove Ethernet,Remove,0.72924539,0.16122332
Remove Ethernet,Remove,0.73413653,-0.16129708
Remove Ethernet,Remove,0.43130156,-0.18327597
Remove Ethernet,Remove,0.42379314,-0.41884827
Remove Ethernet,Remove,0.72205274,-0.39025583
Remove Ethernet,Remove,0.73911972,0.39548505
Remove Ethernet,Remove,0.41054691,0.39385998
Remove Ethernet,Remove,0.72288936,0.04996741
Remove Ethernet,Remove,0.41875497,0.08284202
Remove Ethernet,Remove,0.45085074,-0.18055692
Remove Ethernet,Remove,0.32584654,0.22942077
Remove Ethernet,Remove,0.44700565,-0.02432817
Remove Ethernet,Remove,0.3160881,-0.28247893
Remove Ethernet,Remove,0.59672078,-0.39826411
Remove Ethernet,Remove,0.72445239,-0.04422221
Remove Ethernet,Remove,0.47160609,0.02053048
Remove Ethernet,Remove,0.69168755,-0.3935956
Remove Ethernet,Remove,0.63902751,0.29871473
Remove Ethernet,Remove,0.73266135,0.09338416
Remove Ethernet,Remove,0.32187987,-0.18387487
Remove Ethernet,Remove,0.20565812,-0.32394317
Remove Ethernet,Remove,0.32240979,-0.67492545
Remove Ethernet,Remove,0.42337335,0.24894571
Remove Ethernet,Remove,0.44239242,0.22899545
Remove Ethernet,Remove,0.41326957,-0.24507398
Remove Ethernet,Remove,0.70810991,-0.28845986
Remove Ethernet,Remove,0.4039526,-0.43694808
Remove Ethernet,Remove,0.73290912,0.11788845
Remove Ethernet,Remove,0.43174645,-0.03860089
Remove Ethernet,Remove,0.45367454,-0.02694594
Remove Ethernet,Remove,0.65834034,-0.16897858
Remove Ethernet,Remove,0.22565608,-0.48663877
Remove Ethernet,Remove,0.46346856,-0.537909
Remove Ethernet,Remove,0.7183795,0.12020764
Remove Ethernet,Remove,0.38481315,0.25896635
Remove Ethernet,Remove,0.47008599,0.33344438
Remove Ethernet,Remove,0.49619668,-0.41930544
Remove Ethernet,Remove,0.35290733,-0.1712221
Remove Ethernet,Remove,0.33651473,0.0757329
Remove Ethernet,Remove,0.62142444,0.43678243
Remove Ethernet,Remove,0.30949749,0.04821306
Remove Ethernet,Remove,0.69796753,-0.32186703
Remove Ethernet,Remove,0.39298661,0.23955072
Remove Ethernet,Remove,0.41982843,-0.27210075
Remove Ethernet,Remove,0.71609199,0.28596475
Remove Ethernet,Remove,0.4526253,-0.05048582
Remove Ethernet,Remove,0.28764769,-0.16298397
Remove Ethernet,Remove,0.7184551,0.23426475
Remove Ethernet,Remove,0.75186824,0.18257189
Remove Ethernet,Remove,0.7357526,0.02742799
Remove Ethernet,Remove,0.72520605,-0.29046193
Remove Ethernet,Remove,0.71266629,0.34251205
Remove Ethernet,Remove,0.69022593,-0.47912083
Remove Ethernet,Remove,0.49316099,0.0090561
Remove large gear,Remove,0.71692692,0.04274848
Remove large gear,Remove,0.61906507,-0.14256535
Remove large gear,Remove,0.41619628,-0.03151291
Remove large gear,Remove,0.43014512,-0.3607088
Remove large gear,Remove,0.63147193,-0.47415749
Remove large gear,Remove,0.72300525,-0.22030303
Remove large gear,Remove,0.50882923,-0.0744496
Remove large gear,Remove,0.4154353,0.20347775
Remove large gear,Remove,0.62032822,0.08415646
Remove large gear,Remove,0.53406469,0.35042413
Remove large gear,Remove,0.70660407,0.28385604
Remove large gear,Remove,0.63969906,0.12420062
Remove large gear,Remove,0.65866491,-0.31563275
Remove large gear,Remove,0.62365027,0.04393319
Remove large gear,Remove,0.64490035,0.27790208
Remove large gear,Remove,0.68375496,-0.22708635
Remove large gear,Remove,0.54357751,-0.03428084
Remove large gear,Remove,0.37270532,0.04549471
Remove large gear,Remove,0.49688857,-0.35028445
Remove large gear,Remove,0.37825893,-0.1898896
Remove large gear,Remove,0.41214893,0.02082519
Remove large gear,Remove,0.37367732,-0.00285048
Remove large gear,Remove,0.32057031,-0.55534595
Remove large gear,Remove,0.39091147,-0.63976065
Remove large gear,Remove,0.46137871,-0.33951022
Remove large gear,Remove,0.46189888,0.59899424
Remove large gear,Remove,0.68954223,-0.00742497
Remove large gear,Remove,0.40538274,-0.09830984
Remove large gear,Remove,0.64752576,-0.16984245
Remove large gear,Remove,0.39429786,0.20813467
Remove large gear,Remove,0.68581846,0.21678672
Remove large gear,Remove,0.57009229,-0.36154744
Remove large gear,Remove,0.55440793,0.17517383
Remove large gear,Remove,0.57957417,-0.44747188
Remove large gear,Remove,0.23339796,-0.2729573
Remove large gear,Remove,0.45583807,0.35820149
Remove large gear,Remove,0.61654525,-0.01110801
Remove large gear,Remove,0.54035344,-0.02144698
Remove large gear,Remove,0.60193432,-0.08257107
Remove large gear,Remove,0.70982886,-0.06208895
Remove large gear,Remove,0.62880328,-0.13891338
Remove large gear,Remove,0.43128345,0.11665153
Remove large gear,Remove,0.59742571,-0.18734901
Remove large gear,Remove,0.39529424,-0.12939434
Remove large gear,Remove,0.58954778,-0.06611019
Remove large gear,Remove,0.60058841,-0.59138794
Remove large gear,Remove,0.53086564,0.59341765
Remove large gear,Remove,0.65735585,0.25079264
Remove large gear,Remove,0.60230725,-0.36219938
Remove large gear,Remove,0.4235351,0.03493628
Remove large gear,Remove,0.39267115,0.07595408
Remove large gear,Remove,0.39693086,-0.110476
Remove large gear,Remove,0.47381044,-0.03704684
Remove large gear,Remove,0.34721511,0.26731434
Remove large gear,Remove,0.59486388,-0.02094159
Remove large gear,Remove,0.43570681,-0.21368857
Remove large gear,Remove,0.45963415,-0.37250127
Remove medium gear,Remove,0.71665582,0.00594389
Remove medium gear,Remove,0.57088299,-0.14153359
Remove medium gear,Remove,0.41793699,0.01353494
Remove medium gear,Remove,0.42942617,-0.30636062
Remove medium gear,Remove,0.5715569,-0.46975881
Remove medium gear,Remove,0.71239631,-0.27033345
Remove medium gear,Remove,0.57018164,-0.07797724
Remove medium gear,Remove,0.42229047,0.24309264
Remove medium gear,Remove,0.57449781,0.09222316
Remove medium gear,Remove,0.56394583,0.35924812
Remove medium gear,Remove,0.70402184,0.23852166
Remove medium gear,Remove,0.67643462,0.06644504
Remove medium gear,Remove,0.62218908,-0.34058457
Remove medium gear,Remove,0.57079326,0.02496345
Remove medium gear,Remove,0.65728041,0.22369551
Remove medium gear,Remove,0.65615274,-0.27323656
Remove medium gear,Remove,0.58909531,-0.05467829
Remove medium gear,Remove,0.40561487,0.08796059
Remove medium gear,Remove,0.45549477,-0.31877429
Remove medium gear,Remove,0.43119356,-0.16958934
Remove medium gear,Remove,0.40408451,0.06536209
Remove medium gear,Remove,0.40122858,0.03981003
Remove medium gear,Remove,0.27395912,-0.52097359
Remove medium gear,Remove,0.34546414,-0.64162276
Remove medium gear,Remove,0.48837001,-0.38049347
Remove medium gear,Remove,0.51382386,0.55927389
Remove medium gear,Remove,0.67767224,-0.05462525
Remove medium gear,Remove,0.45718576,-0.07038168
Remove medium gear,Remove,0.65015035,-0.21802995
Remove medium gear,Remove,0.42634394,0.24281709
Remove medium gear,Remove,0.70487831,0.16503741
Remove medium gear,Remove,0.51873042,-0.35275537
Remove medium gear,Remove,0.61748258,0.1573466
Remove medium gear,Remove,0.56224335,-0.48027332
Remove medium gear,Remove,0.28873704,-0.25609297
Remove medium gear,Remove,0.49820259,0.37383653
Remove medium gear,Remove,0.57144224,-0.02002161
Remove medium gear,Remove,0.50292879,-0.00585727
Remove medium gear,Remove,0.63422227,-0.11956239
Remove medium gear,Remove,0.68661861,-0.09750789
Remove medium gear,Remove,0.58125023,-0.15781084
Remove medium gear,Remove,0.4107523,0.16401243
Remove medium gear,Remove,0.54280651,-0.19678552
Remove medium gear,Remove,0.42810162,-0.10144271
Remove medium gear,Remove,0.54307786,-0.0643929
Remove medium gear,Remove,0.57342808,-0.58211844
Remove medium gear,Remove,0.68475478,0.19234536
Remove medium gear,Remove,0.54612723,-0.39266332
Remove medium gear,Remove,0.38802263,0.11612325
Remove medium gear,Remove,0.39637897,-0.05609753
Remove medium gear,Remove,0.51760501,-0.01634412
Remove medium gear,Remove,0.36187666,0.32165233
Remove medium gear,Remove,0.54596981,-0.02892973
Remove medium gear,Remove,0.48905362,-0.1962446
Remove medium gear,Remove,0.42671295,-0.33522912
Remove round peg 1,Remove,0.5713262,0.16169726
Remove round peg 1,Remove,0.72776249,0.00498189
Remove round peg 1,Remove,0.72038513,-0.32104114
Remove round peg 1,Remove,0.56875391,-0.17116782
Remove round peg 1,Remove,0.42083256,-0.26576773
Remove round peg 1,Remove,0.55426098,-0.37794401
Remove round peg 1,Remove,0.732343,0.2423403
Remove round peg 1,Remove,0.58226329,0.39187268
Remove round peg 1,Remove,0.57042442,0.05969555
Remove round peg 1,Remove,0.40913219,0.22894576
Remove round peg 1,Remove,0.38424828,-0.06009705
Remove round peg 1,Remove,0.53770732,-0.3167903
Remove round peg 1,Remove,0.43608542,-0.08241831
Remove round peg 1,Remove,0.46564011,0.29601622
Remove round peg 1,Remove,0.38405235,0.09728474
Remove round peg 1,Remove,0.38756219,-0.15365424
Remove round peg 1,Remove,0.4713899,-0.33026845
Remove round peg 1,Remove,0.60731226,-0.14199779
Remove round peg 1,Remove,0.59659228,-0.05343823
Remove round peg 1,Remove,0.54150944,-0.44738736
Remove round peg 1,Remove,0.68124916,0.15316552
Remove round peg 1,Remove,0.67381011,-0.05617022
Remove round peg 1,Remove,0.44889259,-0.27557603
Remove round peg 1,Remove,0.3368875,-0.33928938
Remove round peg 1,Remove,0.23914857,-0.55518086
Remove round peg 1,Remove,0.32362948,0.31881728
Remove round peg 1,Remove,0.38414456,-0.09132162
Remove round peg 1,Remove,0.56711235,-0.34297171
Remove round peg 1,Remove,0.36236479,-0.29471235
Remove round peg 1,Remove,0.61342494,0.02608611
Remove round peg 1,Remove,0.38276153,0.1079575
Remove round peg 1,Remove,0.59474481,-0.05571302
Remove round peg 1,Remove,0.52594099,-0.13372748
Remove round peg 1,Remove,0.29308828,-0.3545442
Remove round peg 1,Remove,0.33782974,-0.54966281
Remove round peg 1,Remove,0.58131777,0.07942782
Remove round peg 1,Remove,0.52243719,0.27698305
Remove round peg 1,Remove,0.61524735,0.27704956
Remove round peg 1,Remove,0.39856035,-0.30922372
Remove round peg 1,Remove,0.39837467,-0.03164191
Remove round peg 1,Remove,0.47286431,0.12593398
Remove round peg 1,Remove,0.67790718,0.29396125
Remove round peg 1,Remove,0.45801778,0.08922395
Remove round peg 1,Remove,0.54970102,-0.37548768
Remove round peg 1,Remove,0.54127715,0.22946284
Remove round peg 1,Remove,0.54808347,-0.28971593
Remove round peg 1,Remove,0.55892428,0.29022286
Remove round peg 1,Remove,0.40154526,0.08875245
Remove round peg 1,Remove,0.41462547,-0.11798993
Remove round peg 1,Remove,0.71380518,0.07936607
Remove round peg 1,Remove,0.69280701,0.04931036
Remove round peg 1,Remove,0.67903956,-0.11958938
Remove round peg 1,Remove,0.56714406,-0.31738748
Remove round peg 1,Remove,0.65729753,0.20714963
Remove round peg 1,Remove,0.51690631,0.27116962
Remove round peg 1,Remove,0.53447211,-0.50134765
Remove round peg 1,Remove,0.61416646,-0.09897043
Remove round peg 2,Remove,0.41562167,0.0774098
Remove round peg 2,Remove,0.64399491,0.16294226
Remove round peg 2,Remove,0.71189533,-0.0758055
Remove round peg 2,Remove,0.73674635,-0.38839605
Remove round peg 2,Remove,0.64765364,-0.1745297
Remove round peg 2,Remove,0.39469209,-0.17861113
Remove round peg 2,Remove,0.48424948,-0.37799854
Remove round peg 2,Remove,0.71729823,0.16769639
Remove round peg 2,Remove,0.63548937,0.39262602
Remove round peg 2,Remove,0.56048709,-0.11951627
Remove round peg 2,Remove,0.48929838,0.06151546
Remove round peg 2,Remove,0.41353744,0.29743295
Remove round peg 2,Remove,0.50272501,-0.04955015
Remove round peg 2,Remove,0.51781351,0.32926661
Remove round peg 2,Remove,0.34064385,0.17030093
Remove round peg 2,Remove,0.41544628,-0.08064412
Remove round peg 2,Remove,0.39273061,-0.29890598
Remove round peg 2,Remove,0.54620384,-0.18691884
Remove round peg 2,Remove,0.66617612,-0.09412096
Remove round peg 2,Remove,0.48445015,-0.47681975
Remove round peg 2,Remove,0.69423013,0.07160587
Remove round peg 2,Remove,0.6434502,-0.12753104
Remove round peg 2,Remove,0.50595212,-0.32607571
Remove round peg 2,Remove,0.41201068,-0.34106002
Remove round peg 2,Remove,0.19182213,-0.50704353
Remove round peg 2,Remove,0.25914443,0.36502619
Remove round peg 2,Remove,0.38086152,-0.01838537
Remove round peg 2,Remove,0.5065633,-0.37677081
Remove round peg 2,Remove,0.37180128,-0.21714807
Remove round peg 2,Remove,0.55961259,-0.02589525
Remove round peg 2,Remove,0.37522092,0.18126867
Remove round peg 2,Remove,0.65077682,-0.07345348
Remove round peg 2,Remove,0.45693131,-0.11785806
Remove round peg 2,Remove,0.32066894,-0.27461099
Remove round peg 2,Remove,0.23849978,-0.5662702
Remove round peg 2,Remove,0.50550033,0.06414853
Remove round peg 2,Remove,0.59597796,0.27993958
Remove round peg 2,Remove,0.67238448,0.2449575
Remove round peg 2,Remove,0.35034593,-0.24727774
Remove round peg 2,Remove,0.41737308,0.04475774
Remove round peg 2,Remove,0.5500825,0.15398507
Remove round peg 2,Remove,0.70593774,0.21999852
Remove round peg 2,Remove,0.53269244,0.11113434
Remove round peg 2,Remove,0.49092973,-0.40540421
Remove round peg 2,Remove,0.62080918,0.23174841
Remove round peg 2,Remove,0.65220925,-0.28543774
Remove round peg 2,Remove,0.47525142,0.29262023
Remove round peg 2,Remove,0.36531414,0.1552784
Remove round peg 2,Remove,0.49301154,-0.06962259
Remove round peg 2,Remove,0.71844241,0.00695198
Remove round peg 2,Remove,0.66768217,-0.02759701
Remove round peg 2,Remove,0.67288154,-0.18815289
Remove round peg 2,Remove,0.49189544,-0.32800293
Remove round peg 2,Remove,0.60989117,0.13779346
Remove round peg 2,Remove,0.58349562,0.27529803
Remove round peg 2,Remove,0.47912934,-0.5107329
Remove round peg 2,Remove,0.67288636,-0.14615896
Remove round peg 3,Remove,0.65790913,0.151798411
Remove round peg 3,Remove,0.71368638,-0.0691062098
Remove round peg 3,Remove,0.49635092,-0.138708816
Remove round peg 3,Remove,0.50386424,-0.462557088
Remove round peg 3,Remove,0.73651502,-0.404499379
Remove round peg 3,Remove,0.64211145,-0.118244208
Remove round peg 3,Remove,0.42053371,-0.148870874
Remove round peg 3,Remove,0.50246202,0.0983139412
Remove round peg 3,Remove,0.57926365,0.0934220053
Remove round peg 3,Remove,0.7079118,0.16760713
Remove round peg 3,Remove,0.4141514,0.278275196
Remove round peg 3,Remove,0.63859488,0.377369935
Remove round peg 3,Remove,0.52893127,0.181972309
Remove round peg 3,Remove,0.34675646,-0.000491543887
Remove round peg 3,Remove,0.69743327,-0.197418077
Remove round peg 3,Remove,0.6722055,0.149349377
Remove round peg 3,Remove,0.52862163,0.336239099
Remove round peg 3,Remove,0.66070451,-0.0977240248
Remove round peg 3,Remove,0.4032561,-0.0603941885
Remove round peg 3,Remove,0.35884454,-0.0747357409
Remove round peg 3,Remove,0.61963183,-0.329144555
Remove round peg 3,Remove,0.3283102,-0.284610076
Remove round peg 3,Remove,0.50764596,-0.0505377387
Remove round peg 3,Remove,0.42332409,-0.124413556
Remove round peg 3,Remove,0.4367017,-0.552196186
Remove round peg 3,Remove,0.4886025,-0.568226473
Remove round peg 3,Remove,0.48714161,-0.567795692
Remove round peg 3,Remove,0.33236445,-0.280386981
Remove round peg 3,Remove,0.33688126,0.577118081
Remove round peg 3,Remove,0.34213149,0.601008577
Remove round peg 3,Remove,0.58565303,0.0868455573
Remove round peg 3,Remove,0.34320163,-0.200916473
Remove round peg 3,Remove,0.54518212,-0.0887767097
Remove round peg 3,Remove,0.33518848,0.0904965495
Remove round peg 3,Remove,0.58719637,0.306627631
Remove round peg 3,Remove,0.67884661,-0.317468814
Remove round peg 3,Remove,0.43576107,0.135151184
Remove round peg 3,Remove,0.55635976,-0.309674789
Remove round peg 3,Remove,0.16426632,-0.341849106
Remove round peg 3,Remove,0.36816947,0.257309581
Remove round peg 3,Remove,0.71226525,0.0817241185
Remove round peg 3,Remove,0.65042574,0.0181003524
Remove round peg 3,Remove,0.49044769,-0.0485735737
Remove round peg 3,Remove,0.65715121,0.0602286594
Remove round peg 3,Remove,0.70643353,-0.0269112665
Remove round peg 3,Remove,0.52312087,0.0561869424
Remove round peg 3,Remove,0.6560229,-0.0881274464
Remove round peg 3,Remove,0.334031,-0.230519221
Remove round peg 3,Remove,0.69641412,0.00939075339
Remove round peg 3,Remove,0.40489178,0.51624068
Remove round peg 3,Remove,0.54401776,0.305713255
Remove round peg 3,Remove,0.66061752,-0.247713677
Remove round peg 3,Remove,0.49124529,-0.0689418516
Remove round peg 3,Remove,0.43695279,-0.0352075687
Remove round peg 3,Remove,0.4522976,-0.218757957
Remove round peg 3,Remove,0.36145237,-0.0991719264
Remove round peg 3,Remove,0.38960111,0.150873031
Remove round peg 3,Remove,0.66828616,0.057700792
Remove round peg 3,Remove,0.36007642,-0.302229893
Remove round peg 3,Remove,0.58202612,-0.377156629
Remove round peg 4,Remove,0.64653308,-0.09063186
Remove round peg 4,Remove,0.49559555,-0.061106
Remove round peg 4,Remove,0.51166664,0.0839886
Remove round peg 4,Remove,0.51947339,-0.2330728
Remove round peg 4,Remove,0.50657881,-0.39542929
Remove round peg 4,Remove,0.63035955,-0.34373936
Remove round peg 4,Remove,0.64015804,-0.14477534
Remove round peg 4,Remove,0.51018323,0.31228492
Remove round peg 4,Remove,0.48620942,0.17238749
Remove round peg 4,Remove,0.65367361,0.27351045
Remove round peg 4,Remove,0.62526141,0.15668378
Remove round peg 4,Remove,0.62610826,-0.0208628
Remove round peg 4,Remove,0.50053599,-0.28598444
Remove round peg 4,Remove,0.46123053,0.07402095
Remove round peg 4,Remove,0.62223747,0.13757036
Remove round peg 4,Remove,0.56647482,-0.3088182
Remove round peg 4,Remove,0.63201745,-0.15326491
Remove round peg 4,Remove,0.42075011,-0.21035416
Remove round peg 4,Remove,0.53616688,-0.21528326
Remove round peg 4,Remove,0.45003242,0.15978696
Remove round peg 4,Remove,0.5188948,0.04550018
Remove round peg 4,Remove,0.26069958,-0.40441267
Remove round peg 4,Remove,0.27383575,-0.56707208
Remove round peg 4,Remove,0.47634382,-0.4687071
Remove round peg 4,Remove,0.49775403,0.47831894
Remove round peg 4,Remove,0.52324078,0.46524687
Remove round peg 4,Remove,0.62381238,-0.13126188
Remove round peg 4,Remove,0.55587712,-0.11468126
Remove round peg 4,Remove,0.62282326,-0.30366575
Remove round peg 4,Remove,0.52400579,0.23725141
Remove round peg 4,Remove,0.6262263,0.08109189
Remove round peg 4,Remove,0.46116475,-0.25612884
Remove round peg 4,Remove,0.64987862,0.06255427
Remove round peg 4,Remove,0.47067405,-0.51660568
Remove round peg 4,Remove,0.36365798,-0.33022796
